INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER
Theft from Motor Vehicle,13300 100A AVE,1,2019,19-7720
Theft from Motor Vehicle,9200 132ND ST,1,2019,19-7809
Theft from Motor Vehicle,11500 ROYAL CRES,1,2019,19-7820
Theft from Motor Vehicle,12100 103A AVE,1,2019,19-7938
Theft from Motor Vehicle,12900 108TH AVE,1,2019,19-8001
Theft from Motor Vehicle,KING GEORGE BLVD / 105A AVE,1,2019,19-8033
Theft from Motor Vehicle,12300 95A AVE,1,2019,19-8337
Theft from Motor Vehicle,13700 101ST AVE,1,2019,19-8342
Theft from Motor Vehicle,12500 110TH AVE,1,2019,19-8673
Theft from Motor Vehicle,12500 110TH AVE,1,2019,19-8941
Theft from Motor Vehicle,12800 CARLUKE CRES,1,2019,19-9049
Theft from Motor Vehicle,13400 102ND AVE,1,2019,19-9153
Theft from Motor Vehicle,13000 BALLOCH DR,1,2019,19-9195
Theft from Motor Vehicle,13100 112TH AVE,1,2019,19-9348
Theft from Motor Vehicle,10700 129TH ST,1,2019,19-9447
Theft from Motor Vehicle,13800 FRANKLIN RD,1,2019,19-9467
Theft from Motor Vehicle,14000 91A AVE,1,2019,19-9478
Theft from Motor Vehicle,14000 91A AVE,1,2019,19-9738
Theft from Motor Vehicle,12700 102ND AVE,1,2019,19-9910
Theft from Motor Vehicle,13800 100TH AVE,1,2019,19-9965
Theft from Motor Vehicle,10100 129TH ST,1,2019,19-9996
Theft from Motor Vehicle,13800 100TH AVE,1,2019,19-10003
Theft from Motor Vehicle,13200 108TH AVE,1,2019,19-10038
Theft from Motor Vehicle,105A AVE / KING GEORGE BLVD,1,2019,19-10078
Theft from Motor Vehicle,10500 KING GEORGE BLVD,1,2019,19-10104
Theft from Motor Vehicle,12800 108TH AVE,1,2019,19-10142
Theft from Motor Vehicle,10600 KING GEORGE BLVD,1,2019,19-10204
Theft from Motor Vehicle,10100 121A ST,1,2019,19-10303
Theft from Motor Vehicle,13500 GATEWAY DR,1,2019,19-10870
Theft from Motor Vehicle,13700 105A AVE,1,2019,19-10876
Theft from Motor Vehicle,13800 BERG RD,1,2019,19-10885
Theft from Motor Vehicle,13500 GATEWAY DR,1,2019,19-10923
Theft from Motor Vehicle,108TH AVE / KING GEORGE BLVD,1,2019,19-11175
Theft from Motor Vehicle,13300 KING GEORGE BLVD,1,2019,19-11228
Theft from Motor Vehicle,13800 104TH AVE,1,2019,19-11233
Theft from Motor Vehicle,10600 WHALLEY BLVD,1,2019,19-11550
Theft from Motor Vehicle,12100 INDUSTRIAL RD,1,2019,19-11551
Theft from Motor Vehicle,9600 BLOCK 137A ST,1,2019,19-11641
Theft from Motor Vehicle,12500 110TH AVE,1,2019,19-11706
Theft from Motor Vehicle,10100 KING GEORGE BLVD,1,2019,19-11785
Theft from Motor Vehicle,13700 GROSVENOR RD,1,2019,19-12001
Theft from Motor Vehicle,10000 PARK DR,1,2019,19-12067
Theft from Motor Vehicle,12200 92ND AVE,1,2019,19-12189
Theft from Motor Vehicle,11200 125A ST,1,2019,19-12204
Theft from Motor Vehicle,13900 104TH AVE,1,2019,19-12356
Theft from Motor Vehicle,12500 110TH AVE,1,2019,19-12530
Theft from Motor Vehicle,96TH AVE / KING GEORGE BLVD,1,2019,19-12787
Theft from Motor Vehicle,10200 123A ST,1,2019,19-13048
Theft from Motor Vehicle,13700 96TH AVE,1,2019,19-13326
Theft from Motor Vehicle,9400 127A ST,1,2019,19-13734
Theft from Motor Vehicle,9500 128TH ST,1,2019,19-14037
Theft from Motor Vehicle,12900 107A AVE,1,2019,19-14073
Theft from Motor Vehicle,133A ST / 108TH AVE,1,2019,19-14079
Theft from Motor Vehicle,10800 133A ST,1,2019,19-14147
Theft from Motor Vehicle,12700 113A AVE,1,2019,19-14332
Theft from Motor Vehicle,10600 KING GEORGE BLVD,1,2019,19-14417
Theft from Motor Vehicle,13400 104TH AVE,1,2019,19-14467
Theft from Motor Vehicle,10900 130A ST,1,2019,19-14685
Theft from Motor Vehicle,9400 128TH ST,1,2019,19-15054
Theft from Motor Vehicle,13300 103A AVE,1,2019,19-15271
Theft from Motor Vehicle,14000 92ND AVE,1,2019,19-15502
Theft from Motor Vehicle,13400 108TH AVE,1,2019,19-15913
Theft from Motor Vehicle,9300 MONKLAND PL,1,2019,19-4121
Theft from Motor Vehicle,9300 139TH ST,1,2019,19-4737
Theft from Motor Vehicle,9900 WHALLEY BLVD,1,2019,19-9457
Theft from Motor Vehicle,10200 152ND ST,1,2019,19-287
Theft from Motor Vehicle,10300 152ND ST,1,2019,19-1160
Theft from Motor Vehicle,15000 99A AVE,1,2019,19-1508
Theft from Motor Vehicle,15700 88TH AVE,1,2019,19-1691
Theft from Motor Vehicle,15500 92ND AVE,1,2019,19-1767
Theft from Motor Vehicle,11000 156TH ST,1,2019,19-1783
Theft from Motor Vehicle,10500 153RD ST,1,2019,19-1852
Theft from Motor Vehicle,141ST ST / 103A AVE,1,2019,19-2181
Theft from Motor Vehicle,9000 155TH ST,1,2019,19-2788
Theft from Motor Vehicle,15700 96TH AVE,1,2019,19-2820
Theft from Motor Vehicle,15400 96A AVE,1,2019,19-2911
Theft from Motor Vehicle,154A ST / 86TH AVE,1,2019,19-3084
Theft from Motor Vehicle,16000 82ND AVE,1,2019,19-3144
Theft from Motor Vehicle,15300 85A AVE,1,2019,19-3319
Theft from Motor Vehicle,10400 WILLOW GRV,1,2019,19-3718
Theft from Motor Vehicle,10200 155A ST,1,2019,19-3757
Theft from Motor Vehicle,9900 156A ST,1,2019,19-3786
Theft from Motor Vehicle,8200 157A ST,1,2019,19-3862
Theft from Motor Vehicle,15300 101ST AVE,1,2019,19-3955
Theft from Motor Vehicle,10200 150TH ST,1,2019,19-4174
Theft from Motor Vehicle,14800 95TH AVE,1,2019,19-4188
Theft from Motor Vehicle,15300 86TH AVE,1,2019,19-4610
Theft from Motor Vehicle,16300 108A AVE,1,2019,19-4670
Theft from Motor Vehicle,15300 FRASER HWY,1,2019,19-5053
Theft from Motor Vehicle,15300 FRASER HWY,1,2019,19-5062
Theft from Motor Vehicle,9400 152ND ST,1,2019,19-5280
Theft from Motor Vehicle,8200 166TH ST,1,2019,19-5353
Theft from Motor Vehicle,160TH ST / 104TH AVE,1,2019,19-5460
Theft from Motor Vehicle,16000 83RD AVE,1,2019,19-5768
Theft from Motor Vehicle,8700 152A ST,1,2019,19-5831
Theft from Motor Vehicle,15300 86TH AVE,1,2019,19-6336
Theft from Motor Vehicle,8400 155A ST,1,2019,19-6341
Theft from Motor Vehicle,14100 103RD AVE,1,2019,19-6348
Theft from Motor Vehicle,8700 151B ST,1,2019,19-6350
Theft from Motor Vehicle,10300 152ND ST,1,2019,19-6370
Theft from Motor Vehicle,FRASER HWY / 152ND ST,1,2019,19-6378
Theft from Motor Vehicle,14600 96TH AVE,1,2019,19-6460
Theft from Motor Vehicle,14600 96TH AVE,1,2019,19-6563
Theft from Motor Vehicle,160TH ST / 103RD AVE,1,2019,19-6813
Theft from Motor Vehicle,10000 171A ST,1,2019,19-6820
Theft from Motor Vehicle,14000 113TH AVE,1,2019,19-6836
Theft from Motor Vehicle,8400 156B ST,1,2019,19-6866
Theft from Motor Vehicle,15700 102B AVE,1,2019,19-7038
Theft from Motor Vehicle,168TH ST / 88TH AVE,1,2019,19-7123
Theft from Motor Vehicle,16300 108TH AVE,1,2019,19-7404
Theft from Motor Vehicle,15900 89A AVE,1,2019,19-7448
Theft from Motor Vehicle,16200 111A AVE,1,2019,19-7536
Theft from Motor Vehicle,10700 141ST ST,1,2019,19-7607
Theft from Motor Vehicle,15700 97TH AVE,1,2019,19-7620
Theft from Motor Vehicle,151ST ST / 88A AVE,1,2019,19-7880
Theft from Motor Vehicle,16000 80A AVE,1,2019,19-7883
Theft from Motor Vehicle,10200 BLOCK 148TH ST,1,2019,19-7901
Theft from Motor Vehicle,14600 107A AVE,1,2019,19-8082
Theft from Motor Vehicle,15800 84TH AVE,1,2019,19-8373
Theft from Motor Vehicle,15800 84TH AVE,1,2019,19-8508
Theft from Motor Vehicle,10300 152ND ST,1,2019,19-8713
Theft from Motor Vehicle,9600 148TH ST,1,2019,19-8715
Theft from Motor Vehicle,13800 117TH AVE,1,2019,19-8903
Theft from Motor Vehicle,15700 80A AVE,1,2019,19-8990
Theft from Motor Vehicle,14300 104TH AVE,1,2019,19-9065
Theft from Motor Vehicle,10300 152ND ST,1,2019,19-9555
Theft from Motor Vehicle,10700 141ST ST,1,2019,19-9800
Theft from Motor Vehicle,15400 101A AVE,1,2019,19-10060
Theft from Motor Vehicle,10400 150TH ST,1,2019,19-10161
Theft from Motor Vehicle,10300 152ND ST,1,2019,19-10521
Theft from Motor Vehicle,10400 148TH ST,1,2019,19-10543
Theft from Motor Vehicle,8400 154TH ST,1,2019,19-11126
Theft from Motor Vehicle,8200 153B ST,1,2019,19-11415
Theft from Motor Vehicle,103RD AVE / 144TH ST,1,2019,19-11416
Theft from Motor Vehicle,16000 FRASER HWY,1,2019,19-11833
Theft from Motor Vehicle,10600 150TH ST,1,2019,19-11960
Theft from Motor Vehicle,15200 104TH AVE,1,2019,19-12008
Theft from Motor Vehicle,15300 101ST AVE,1,2019,19-12050
Theft from Motor Vehicle,FRASER HWY / 152ND ST,1,2019,19-12708
Theft from Motor Vehicle,9300 149A ST,1,2019,19-13003
Theft from Motor Vehicle,13700 115TH AVE,1,2019,19-13250
Theft from Motor Vehicle,15500 89B AVE,1,2019,19-13581
Theft from Motor Vehicle,8000 165TH ST,1,2019,19-13594
Theft from Motor Vehicle,16500 86TH AVE,1,2019,19-13683
Theft from Motor Vehicle,15400 98TH AVE,1,2019,19-13690
Theft from Motor Vehicle,14600 108A AVE,1,2019,19-13713
Theft from Motor Vehicle,15800 95TH AVE,1,2019,19-13904
Theft from Motor Vehicle,16200 83RD AVE,1,2019,19-14071
Theft from Motor Vehicle,8300 146TH ST,1,2019,19-14076
Theft from Motor Vehicle,15600 107TH AVE,1,2019,19-14568
Theft from Motor Vehicle,16000 79A AVE,1,2019,19-14572
Theft from Motor Vehicle,14500 108TH AVE,1,2019,19-14637
Theft from Motor Vehicle,10300 152ND ST,1,2019,19-14936
Theft from Motor Vehicle,14000 GROSVENOR RD,1,2019,19-15070
Theft from Motor Vehicle,8400 163RD ST,1,2019,19-15372
Theft from Motor Vehicle,14800 100TH AVE,1,2019,19-15505
Theft from Motor Vehicle,8800 148TH ST,1,2019,19-15588
Theft from Motor Vehicle,15000 99A AVE,1,2019,19-15816
Theft from Motor Vehicle,10000 150TH ST,1,2019,19-1728
Theft from Motor Vehicle,7100 HALL RD,1,2019,19-524
Theft from Motor Vehicle,12200 SOUTHPARK CRES,1,2019,19-628
Theft from Motor Vehicle,8100 120A ST,1,2019,19-1687
Theft from Motor Vehicle,8100 132ND ST,1,2019,19-2186
Theft from Motor Vehicle,5600 152ND ST,1,2019,19-2331
Theft from Motor Vehicle,7300 128TH ST,1,2019,19-2494
Theft from Motor Vehicle,15000 58TH AVE,1,2019,19-2676
Theft from Motor Vehicle,7400 140TH ST,1,2019,19-2754
Theft from Motor Vehicle,13700 67TH AVE,1,2019,19-3222
Theft from Motor Vehicle,15000 73B AVE,1,2019,19-3480
Theft from Motor Vehicle,12500 80TH AVE,1,2019,19-3662
Theft from Motor Vehicle,13900 58TH AVE,1,2019,19-3669
Theft from Motor Vehicle,12800 64A AVE,1,2019,19-3684
Theft from Motor Vehicle,13500 77TH AVE,1,2019,19-3746
Theft from Motor Vehicle,12600 72ND AVE,1,2019,19-3921
Theft from Motor Vehicle,13900 58TH AVE,1,2019,19-4001
Theft from Motor Vehicle,14900 58TH AVE,1,2019,19-4082
Theft from Motor Vehicle,13700 74TH AVE,1,2019,19-4117
Theft from Motor Vehicle,12700 72ND AVE,1,2019,19-4170
Theft from Motor Vehicle,ANVIL WAY / 128TH ST,1,2019,19-4187
Theft from Motor Vehicle,5600 148A ST,1,2019,19-4205
Theft from Motor Vehicle,14300 63A AVE,1,2019,19-4249
Theft from Motor Vehicle,15100 67TH AVE,1,2019,19-4450
Theft from Motor Vehicle,12600 80TH AVE,1,2019,19-4590
Theft from Motor Vehicle,7600 142ND ST,1,2019,19-4634
Theft from Motor Vehicle,7300 KING GEORGE BLVD,1,2019,19-4684
Theft from Motor Vehicle,13700 70TH AVE,1,2019,19-5227
Theft from Motor Vehicle,6500 SWANSON PL,1,2019,19-5285
Theft from Motor Vehicle,5800 145A ST,1,2019,19-5324
Theft from Motor Vehicle,KING GEORGE BLVD / 80TH AVE,1,2019,19-5701
Theft from Motor Vehicle,13800 77A AVE,1,2019,19-5713
Theft from Motor Vehicle,14100 67TH AVE,1,2019,19-5814
Theft from Motor Vehicle,7100 133A ST,1,2019,19-5824
Theft from Motor Vehicle,7700 KING GEORGE BLVD,1,2019,19-5969
Theft from Motor Vehicle,4800 131A ST,1,2019,19-5991
Theft from Motor Vehicle,7500 KING GEORGE BLVD,1,2019,19-5998
Theft from Motor Vehicle,148A ST / 70A AVE,1,2019,19-6290
Theft from Motor Vehicle,148TH ST / 72ND AVE,1,2019,19-6356
Theft from Motor Vehicle,14200 64A AVE,1,2019,19-6427
Theft from Motor Vehicle,15200 68TH AVE,1,2019,19-6453
Theft from Motor Vehicle,15000 58A AVE,1,2019,19-7008
Theft from Motor Vehicle,6900 KING GEORGE BLVD,1,2019,19-7036
Theft from Motor Vehicle,7800 132ND ST,1,2019,19-7342
Theft from Motor Vehicle,7100 125TH ST,1,2019,19-7362
Theft from Motor Vehicle,7500 120TH ST,1,2019,19-7386
Theft from Motor Vehicle,6300 129A ST,1,2019,19-7431
Theft from Motor Vehicle,7500 KING GEORGE BLVD,1,2019,19-7484
Theft from Motor Vehicle,7700 KING GEORGE BLVD,1,2019,19-7517
Theft from Motor Vehicle,7600 KING GEORGE BLVD,1,2019,19-7850
Theft from Motor Vehicle,7800 132ND ST,1,2019,19-7927
Theft from Motor Vehicle,8400 134A ST,1,2019,19-8081
Theft from Motor Vehicle,138TH ST / 70TH AVE,1,2019,19-8137
Theft from Motor Vehicle,8000 135A ST,1,2019,19-8256
Theft from Motor Vehicle,7100 121ST ST,1,2019,19-8308
Theft from Motor Vehicle,12500 66TH AVE,1,2019,19-8353
Theft from Motor Vehicle,7400 148TH ST,1,2019,19-8367
Theft from Motor Vehicle,14900 58TH AVE,1,2019,19-8407
Theft from Motor Vehicle,12400 69TH AVE,1,2019,19-8867
Theft from Motor Vehicle,7400 145A ST,1,2019,19-9029
Theft from Motor Vehicle,6800 127A ST,1,2019,19-9115
Theft from Motor Vehicle,13000 59A AVE,1,2019,19-9148
Theft from Motor Vehicle,13300 CYPRESS PL,1,2019,19-9434
Theft from Motor Vehicle,8100 128TH ST,1,2019,19-9559
Theft from Motor Vehicle,7500 138TH ST,1,2019,19-9646
Theft from Motor Vehicle,7500 138TH ST,1,2019,19-9762
Theft from Motor Vehicle,79TH AVE / 134TH ST,1,2019,19-9846
Theft from Motor Vehicle,7100 121ST ST,1,2019,19-9948
Theft from Motor Vehicle,123RD ST / 64A AVE,1,2019,19-9975
Theft from Motor Vehicle,13300 84TH AVE,1,2019,19-10071
Theft from Motor Vehicle,13000 76TH AVE,1,2019,19-10149
Theft from Motor Vehicle,12500 66A AVE,1,2019,19-10361
Theft from Motor Vehicle,6100 147TH ST,1,2019,19-10400
Theft from Motor Vehicle,7500 152ND ST,1,2019,19-10497
Theft from Motor Vehicle,7300 123RD ST,1,2019,19-10501
Theft from Motor Vehicle,7500 KING GEORGE BLVD,1,2019,19-10697
Theft from Motor Vehicle,12800 85TH AVE,1,2019,19-10810
Theft from Motor Vehicle,8300 128TH ST,1,2019,19-10995
Theft from Motor Vehicle,7700 134TH ST,1,2019,19-11404
Theft from Motor Vehicle,8600 130TH ST,1,2019,19-11479
Theft from Motor Vehicle,8300 132ND ST,1,2019,19-11515
Theft from Motor Vehicle,5100 157TH ST,1,2019,19-11544
Theft from Motor Vehicle,7100 134A ST,1,2019,19-11688
Theft from Motor Vehicle,13300 COMBER WAY,1,2019,19-11979
Theft from Motor Vehicle,7000 KING GEORGE BLVD,1,2019,19-12215
Theft from Motor Vehicle,8700 128TH ST,1,2019,19-12231
Theft from Motor Vehicle,8600 TULSY CRES E,1,2019,19-12395
Theft from Motor Vehicle,14900 57TH AVE,1,2019,19-12484
Theft from Motor Vehicle,6000 BOUNDARY DR E,1,2019,19-12640
Theft from Motor Vehicle,14600 67B AVE,1,2019,19-12707
Theft from Motor Vehicle,121A ST / 75TH AVE,1,2019,19-12745
Theft from Motor Vehicle,7100 BLOCK 152ND ST,1,2019,19-12754
Theft from Motor Vehicle,12200 63A AVE,1,2019,19-12932
Theft from Motor Vehicle,8600 141B ST,1,2019,19-13082
Theft from Motor Vehicle,12500 52A AVE,1,2019,19-13087
Theft from Motor Vehicle,6900 148A ST,1,2019,19-13189
Theft from Motor Vehicle,14000 64TH AVE,1,2019,19-13234
Theft from Motor Vehicle,13100 76TH AVE,1,2019,19-13270
Theft from Motor Vehicle,14500 60A AVE,1,2019,19-13593
Theft from Motor Vehicle,14300 86TH AVE,1,2019,19-13836
Theft from Motor Vehicle,6200 148A ST,1,2019,19-14068
Theft from Motor Vehicle,13700 88TH AVE,1,2019,19-14390
Theft from Motor Vehicle,13300 71B AVE,1,2019,19-14615
Theft from Motor Vehicle,14700 66TH AVE,1,2019,19-14810
Theft from Motor Vehicle,12300 64A AVE,1,2019,19-15249
Theft from Motor Vehicle,13400 64TH AVE,1,2019,19-15291
Theft from Motor Vehicle,12900 76TH AVE,1,2019,19-15682
Theft from Motor Vehicle,6700 KING GEORGE BLVD,1,2019,19-1214
Theft from Motor Vehicle,13100 88TH AVE,1,2019,19-7028
Theft from Motor Vehicle,8300 124TH ST,1,2019,19-11078
Theft from Motor Vehicle,6000 191A ST,1,2019,19-128
Theft from Motor Vehicle,68A AVE / 188TH ST,1,2019,19-169
Theft from Motor Vehicle,18800 69TH AVE,1,2019,19-205
Theft from Motor Vehicle,6000 BROOKS CRES,1,2019,19-288
Theft from Motor Vehicle,64TH AVE / 190TH ST,1,2019,19-333
Theft from Motor Vehicle,17700 58A AVE,1,2019,19-421
Theft from Motor Vehicle,6700 183RD ST,1,2019,19-566
Theft from Motor Vehicle,6000 BROOKS CRES,1,2019,19-570
Theft from Motor Vehicle,19100 72ND AVE,1,2019,19-589
Theft from Motor Vehicle,6100 184TH ST,1,2019,19-603
Theft from Motor Vehicle,17600 65A AVE,1,2019,19-618
Theft from Motor Vehicle,9100 184TH ST,1,2019,19-1071
Theft from Motor Vehicle,5800 184A ST,1,2019,19-1089
Theft from Motor Vehicle,7100 189TH ST,1,2019,19-1153
Theft from Motor Vehicle,5800 184B ST,1,2019,19-1248
Theft from Motor Vehicle,18700 56TH AVE,1,2019,19-1278
Theft from Motor Vehicle,19000 54TH AVE,1,2019,19-1497
Theft from Motor Vehicle,18900 54TH AVE,1,2019,19-1532
Theft from Motor Vehicle,18700 96TH AVE,1,2019,19-1703
Theft from Motor Vehicle,6800 188TH ST,1,2019,19-1804
Theft from Motor Vehicle,18500 64TH AVE,1,2019,19-1878
Theft from Motor Vehicle,16700 61ST AVE,1,2019,19-2223
Theft from Motor Vehicle,18900 70B AVE,1,2019,19-2290
Theft from Motor Vehicle,184TH ST / 58B AVE,1,2019,19-2339
Theft from Motor Vehicle,18100 61A AVE,1,2019,19-2488
Theft from Motor Vehicle,5300 180TH ST,1,2019,19-2552
Theft from Motor Vehicle,6800 195A ST,1,2019,19-2591
Theft from Motor Vehicle,19500 FRASER HWY,1,2019,19-2711
Theft from Motor Vehicle,18600 FRASER HWY,1,2019,19-2841
Theft from Motor Vehicle,17600 62ND AVE,1,2019,19-2863
Theft from Motor Vehicle,5600 185TH ST,1,2019,19-2917
Theft from Motor Vehicle,18200 59A AVE,1,2019,19-3086
Theft from Motor Vehicle,7000 194B ST,1,2019,19-3114
Theft from Motor Vehicle,17500 64TH AVE,1,2019,19-3147
Theft from Motor Vehicle,17800 58TH AVE,1,2019,19-3157
Theft from Motor Vehicle,18700 76TH AVE,1,2019,19-3226
Theft from Motor Vehicle,18100 CLAYTONWOOD CRES,1,2019,19-3263
Theft from Motor Vehicle,5800 169TH ST,1,2019,19-3267
Theft from Motor Vehicle,17600 66A AVE,1,2019,19-3270
Theft from Motor Vehicle,5900 182ND ST,1,2019,19-3355
Theft from Motor Vehicle,6300 168TH ST,1,2019,19-3458
Theft from Motor Vehicle,19300 69TH AVE,1,2019,19-3588
Theft from Motor Vehicle,68TH AVE / 190TH ST,1,2019,19-3589
Theft from Motor Vehicle,18700 FRASER HWY,1,2019,19-3630
Theft from Motor Vehicle,19500 72ND AVE,1,2019,19-3675
Theft from Motor Vehicle,19400 LANGLEY BPS,1,2019,19-3703
Theft from Motor Vehicle,9700 192ND ST,1,2019,19-3740
Theft from Motor Vehicle,19200 76TH AVE,1,2019,19-3777
Theft from Motor Vehicle,190TH ST / 71A AVE,1,2019,19-3807
Theft from Motor Vehicle,19100 96TH AVE,1,2019,19-3912
Theft from Motor Vehicle,18500 56A AVE,1,2019,19-3983
Theft from Motor Vehicle,19100 65TH AVE,1,2019,19-4083
Theft from Motor Vehicle,18200 57A AVE,1,2019,19-4140
Theft from Motor Vehicle,17700 56A AVE,1,2019,19-4293
Theft from Motor Vehicle,COLEBROOK RD / 192ND ST,1,2019,19-4298
Theft from Motor Vehicle,6500 193B ST,1,2019,19-4645
Theft from Motor Vehicle,18900 64TH AVE,1,2019,19-4675
Theft from Motor Vehicle,6400 189TH ST,1,2019,19-4802
Theft from Motor Vehicle,16700 60TH AVE,1,2019,19-4958
Theft from Motor Vehicle,6400 187TH ST,1,2019,19-4983
Theft from Motor Vehicle,64TH AVE / 192ND ST,1,2019,19-5040
Theft from Motor Vehicle,5800 189TH ST,1,2019,19-5177
Theft from Motor Vehicle,6500 184TH ST,1,2019,19-5282
Theft from Motor Vehicle,5900 183A ST,1,2019,19-5318
Theft from Motor Vehicle,190B ST / 60B AVE,1,2019,19-5750
Theft from Motor Vehicle,56TH AVE / 196TH ST,1,2019,19-5835
Theft from Motor Vehicle,17100 96TH AVE,1,2019,19-5880
Theft from Motor Vehicle,67TH AVE / 192ND ST,1,2019,19-6318
Theft from Motor Vehicle,18900 68A AVE,1,2019,19-6386
Theft from Motor Vehicle,7100 194B ST,1,2019,19-6445
Theft from Motor Vehicle,17700 56TH AVE,1,2019,19-6522
Theft from Motor Vehicle,177A ST / 101A AVE,1,2019,19-6607
Theft from Motor Vehicle,5800 175TH ST,1,2019,19-6640
Theft from Motor Vehicle,5800 170A ST,1,2019,19-7030
Theft from Motor Vehicle,19000 60TH AVE,1,2019,19-7311
Theft from Motor Vehicle,18800 55TH AVE,1,2019,19-7537
Theft from Motor Vehicle,5600 180TH ST,1,2019,19-7565
Theft from Motor Vehicle,19400 72ND AVE,1,2019,19-7585
Theft from Motor Vehicle,19000 59TH AVE,1,2019,19-7846
Theft from Motor Vehicle,6000 175B ST,1,2019,19-7861
Theft from Motor Vehicle,17700 57A AVE,1,2019,19-7870
Theft from Motor Vehicle,6100 175B ST,1,2019,19-7874
Theft from Motor Vehicle,18900 58TH AVE,1,2019,19-7956
Theft from Motor Vehicle,17500 64TH AVE,1,2019,19-8140
Theft from Motor Vehicle,5000 176TH ST,1,2019,19-8384
Theft from Motor Vehicle,7300 194TH ST,1,2019,19-8387
Theft from Motor Vehicle,19400 LANGLEY BPS,1,2019,19-8590
